RETRO_RISK_SERIES,STATEMENT_SEGMENT,NPV_STATEMENT_NUMBER_SEGMENT,COHORT,RETRO_RISK_GROUP,COMBINED_UTIL_GROUP,IS_IN_IN,IS_SWAP_IN,IS_4K_PLUS,REAL_OUTCOME,CREDIT_LIMIT_BUCKET,CLIP_AMOUNT_GROUP_ASSUMPTIONS,STATEMENT_SEGMENT_NEW,ELIGIBILITY_CATEGORY,REWARDS_TYPE,APR_TYPE,STATEMENTS_SINCE_CLIP,ORIGINAL_STATEMENTS,OPEN_STATEMENTS,CHARGED_OFF_STATEMENTS,CHARGEOFFS_PBAD,PRINCIPAL_BALANCE_OPEN_ACCOUNTS,PURCHASE_BALANCE_OPEN_ACCOUNTS,TOTAL_BALANCE_OPEN_ACCOUNTS,CREDIT_LIMIT_OPEN_ACCOUNTS,BKT2_ACCOUNTS,VOLUNTARY_CLOSURES,PRINCIPAL_BALANCE_CHARGEDOFF_ACCOUNTS,CREDIT_LIMIT_CHARGEDOFF_ACCOUNTS,CASH_ADVANCE_TAKERS,CASH_ADVANCE_AMOUNT,LATE_FEES,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS,AVERAGE_PURCHASE_BALANCE_OPEN_ACCOUNTS,OPEN_STATEMENTS_ASSUMPTIONS,CREDIT_LIMIT_OPEN_ACCOUNTS_ASSUMPTIONS,ORIGINAL_STATEMENTS_ASSUMPTIONS,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS_ASSUMPTIONS,PBAD,SEVERITY,UTILIZATION,CREDIT_LINE,CASH_ADVANCE_AGGREGATE,PENALTY_AGGREGATE,PVOL_AGGREGATE,ATTRITION_AGGREGATE,OUTSTANDING_AGGREGATE,REVOLVE_AGGREGATE,PBAD_PER_OPEN,UTILIZATION_PER_OPEN,FINAL_PURCHASE_VOLUME_PERCENTAGE,UTIL_OPEN_ASMPT,SEVERITY_ASMPT,CLOSE_OPEN_ASMPT,CREDIT_LINE_PER_OPEN,CASH_INCIDENCE_ASMPT,PENALTY_FEE_RATE_ASMPT,OUTSTANDINGS_PER_ORIGINAL_ASMPT,REVOLVE_RATE_ASMPT
F,11,Y1-S11,2022 Q3,15.0,8.0,False,False,False,APPROVED,2,500,Y1,Eligible,Rewards,High,17,1,1.0,0.0,0.0,2302.02,0.00,2367.22,2600.00,0.0,0,0.00,0.00,0.0,0.00,0.0,2358.26096774,2347.68,1,2600.00,1,2358.26096774,0.000000,0E-8,0.91046923,2600.00000000,0.00,0.0,0.00,0,2358.26096774,0E-8,0.04355031368,0.89767877,0.02982402078442496,0.8976787700000001,0.994326662794153,0.0009600000000000001,1939,0.0066917,0.085,1052.096343633928,0.943200946229195
F,7,Y1-S7,2022 Q2,5.0,2.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,Low,46,2,,,,,,,,,0,,,,,,,,48,146650.00,2,60378.73821508,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.009657880933,0.4512395,0.0407440813648834,0.45123949999999996,0.849585222682923,0.0008399999999990001,729,0.0053725,0.031400000000000004,224.11943095297966,0.9102563418171141
F,26,Y3,2024 Q2,12.0,5.0,False,False,False,OTHER,4,0,Y3+,Eligible,Non-Rewards,Low,45,9,,,,,,,,,0,,,,,,,,3,9900.00,9,6368.76903226,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01523333333,0.5699484,0.02502900311990754,0.5699484,0.8837,0.0015400000000000001,3461,0.0058000000000000005,0.0505,973.8192914165788,0.9272155400000001
F,18,Y2,2023 Q1,5.0,7.0,False,False,True,APPROVED,4,3000,Y2,Eligible,Rewards,Low,75,5,,,,,,,,,0,,,,,,,,4,28100.00,5,15906.04869892,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2021 H1,6.0,3.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,54,126,,,,,,,,,0,,,,,,,,76,233400.00,126,108714.12427035,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0125495871,0.54445407,0.04815511067880794,0.54445407,0.860157204537462,0.0008399999999990001,1208,0.00551021,0.0438,357.88610686199615,0.9240317199769471
F,7,Y1-S7,2024 Q1,1.0,5.0,True,False,True,APPROVED,3,1500,Y1,Eligible,Non-Rewards,Low,89,5,,,,,,,,,0,,,,,,,,4,20500.00,5,16292.34135484,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q2,9.0,7.0,False,False,False,APPROVED,1,500,Y1,Eligible,Rewards,High,25,5,4.0,1.0,12.0,8004.44,156.92,8722.64,9800.00,0.0,0,1327.24,1350.00,0.0,0.00,0.0,8549.63399999,8008.88,4,9800.00,5,8549.63399999,3.000000,1327.24000000,0.89006531,2450.00000000,0.00,0.0,156.92,0,8549.63399999,0.01835400,0.01994601803,0.79742319,0.04225926400947459,0.7974231900000001,0.8992149398685411,0.0011400000000000002,1161,0.00588291,0.063,687.8732080582251,0.9441795241852121
F,18,Y2,2023 Q1,7.0,9.0,False,False,True,APPROVED,4,2000,Y2,Not Eligible,Non-Rewards,High,17,1,0.0,1.0,12.0,0.00,0.00,0.00,0.00,0.0,0,5547.28,5500.00,0.0,0.00,0.0,0E-8,0.00,0,0.00,1,0E-8,0.000000,5547.28000000,0E-8,0E-8,0.00,0.0,0.00,0,0E-8,0E-8,0.01343159061,0.7605537057,0.05321430498854337,0.7833460999999999,0.8682000000000001,0.00197,5499,0.0066,0.053700000000000005,3679.026432312911,0.95714844
F,26,Y3,2024 Q1,1.0,4.0,True,False,True,APPROVED,7,1000,Y3+,Eligible,Non-Rewards,Low,83,6,,,,,,,,,0,,,,,,,,5,40000.00,6,4880.38800000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q2,14.0,4.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,High,12,4,4.0,0.0,0.0,4412.66,37.18,4548.57,9800.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4588.18956990,4526.56,4,9800.00,4,4588.18956990,0.000000,0E-8,0.46413980,2450.00000000,0.00,0.0,37.18,0,4588.18956990,0.00810341,0.016225,0.4987156,0.04443836077550201,0.4987156,0.9312,0.00491,2490,0.0055000000000000005,0.0787,1124.913687078755,0.91577919
F,11,Y1-S11,2023 Q3,1.0,1.0,False,False,True,APPROVED,4,500,Y1,Eligible,Rewards,Low,88,17,,,,,,,,,0,,,,,,,,17,86750.00,17,15652.17351076,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2023 Q2,2.0,6.0,False,True,False,OTHER,3,0,Y2,Eligible,Non-Rewards,Low,39,1,,,,,,,,,0,,,,,,,,1,2100.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.005007586615,0.527190615,0.030994546424217798,0.5271906150000001,0.7908000000000001,0.0014600000000000001,2461,0.0047,0.0181,1054.6544196010857,0.93605466
F,18,Y2,2023 Q3,3.0,2.0,False,False,False,APPROVED,2,2000,Y2,Eligible,Non-Rewards,Low,69,1,,,,,,,,,0,,,,,,,,4,17600.00,1,7853.77566667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2025 Q2,8.0,9.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,Low,62,115,,,,,,,,,0,,,,,,,,115,77050.00,115,67645.58073118,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2023 Q3,6.0,8.0,True,False,True,APPROVED,4,2000,Y1,Eligible,Non-Rewards,Low,44,1,,,,,,,,,0,,,,,,,,1,5000.00,1,4645.47774194,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01349080613,0.7149878058,0.04640417245436364,0.7504643,0.860157204537462,0.0011759999999990001,5500,0.00551021,0.0438,2370.7044987782538,0.9461976067505481
F,26,Y3,2024 Q3,11.0,4.0,False,False,True,OTHER,5,0,Y3+,Eligible,Non-Rewards,Low,12,3,,,,,,,,,0,,,,,,,,3,14500.00,3,5592.80560215,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01188333333,0.4739116,0.038542814449285076,0.4739116,0.8969,0.00491,4476,0.007,0.06770000000000001,1962.2624034031899,0.91577919
F,18,Y2,2025 Q2,6.0,9.0,False,False,False,OTHER,4,0,Y2,Eligible,Non-Rewards,Low,17,103,,,,,,,,,0,,,,,,,,52,196250.00,103,177124.61193550,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01139325208,0.7727622,0.04893975051049348,0.7727622,0.8517,0.00197,3526,0.0063,0.046700000000000005,2432.9731133501027,0.95714844
F,7,Y1-S7,2022 Q3,15.0,9.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,High,16,1,1.0,0.0,0.0,1300.00,0.00,1337.20,1500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,1341.65354838,1347.46,1,1500.00,1,1341.65354838,0.000000,0E-8,0.89146667,1500.00000000,0.00,0.0,0.00,0,1341.65354838,0E-8,0.04002751846,0.90628921,0.04159301652119528,0.9062892100000001,0.994957033594802,0.0009600000000000001,1439,0.00679312,0.085,855.4864161054688,0.944748338626275
F,18,Y2,2022 Q1,4.0,9.0,True,False,False,APPROVED,1,1000,Y2,Eligible,Non-Rewards,Low,81,1,,,,,,,,,0,,,,,,,,0,0.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q2,3.0,5.0,True,False,True,APPROVED,3,2000,Y3+,Eligible,Non-Rewards,High,21,3,3.0,0.0,0.0,11969.09,60.64,12322.98,16750.00,0.0,0,0.00,0.00,0.0,0.00,0.0,12349.48750000,12282.39,3,16750.00,3,12349.48750000,0.000000,0E-8,0.73570030,5583.33333333,0.00,0.0,60.64,0,12349.48750000,0.00491033,0.00602,0.4640452439,0.028555669403578527,0.48549406500000003,0.7944,0.0019100000000000002,4527,0.005200000000000001,0.027800000000000002,1915.4521483478245,0.9272155400000001
F,18,Y2,2020 H2,9.0,7.0,False,False,False,OTHER,2,0,Y2,Eligible,Non-Rewards,High,55,55,55.0,0.0,0.0,78646.13,6248.59,82294.54,162300.00,1.0,0,0.00,0.00,2.0,643.75,2.0,83434.86916899,78120.06,55,162300.00,55,83434.86916899,0.000000,0E-8,0.50705200,2950.90909091,643.75,2.0,6248.59,0,83434.86916899,0.07489183,0.01395,0.627892755,0.020199097580443828,0.6278927550000001,0.8692000000000001,0.0014600000000000001,1442,0.0064,0.035,423.60415755327,0.9423974700000001
F,7,Y1-S7,2022 Q3,11.0,8.0,False,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,Low,20,3,,,,,,,,,0,,,,,,,,1,2000.00,3,1863.79500000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.02100577124,0.8183135,0.04993879109799898,0.8183134999999999,0.929705519495408,0.0015959999999990001,1949,0.0060948800000000004,0.0731,1247.9346100874886,0.9443246939247031
F,18,Y2,2025 Q1,15.0,8.0,False,False,True,OTHER,5,0,Y2,Eligible,Non-Rewards,Low,45,14,,,,,,,,,0,,,,,,,,8,39000.00,14,34846.46850538,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01801347356,0.8086664,0.01913087266330871,0.8086664,0.9178000000000001,0.0014600000000000001,4467,0.0043,0.0634,1338.2719047054766,0.9456624100000001
F,11,Y1-S11,2022 Q1,15.0,7.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,62,115,,,,,,,,,0,,,,,,,,26,65800.00,115,44336.38370967,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2024 Q1,7.0,1.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,High,8,42,42.0,0.0,0.0,8054.37,5263.78,8453.41,29550.00,0.0,0,0.00,0.00,1.0,83.35,2.0,7332.84548389,4250.67,42,29550.00,42,7332.84548389,0.000000,0E-8,0.28607140,703.57142857,83.35,2.0,5263.78,0,7332.84548389,0.71783594,0.003156579681,0.18204215,0.08841596564303797,0.18204215,0.7965492574970161,0.001344,790,0.00636437,0.0281,141.78291787243313,0.738485296102484
F,7,Y1-S7,2024 Q2,15.0,6.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,73,353,,,,,,,,,0,,,,,,,,282,140700.00,353,103506.26265599,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2024 Q1,15.0,,False,False,False,APPROVED,1,100,Y1,Eligible,Rewards,Low,26,3,,,,,,,,,0,,,,,,,,4,2250.00,3,1981.80454839,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2019 H1,1.0,8.0,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,Low,62,1,,,,,,,,,0,,,,,,,,1,750.00,1,250.76433333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2018 H1,9.0,10.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,56,12,,,,,,,,,0,,,,,,,,7,11800.00,12,8195.71851611,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01485860029,0.82265251,0.04094407558570198,0.8226525100000001,0.8852122574193391,0.0011759999999990001,1161,0.00588291,0.056100000000000004,422.4685029897369,0.948684656166747
F,18,Y2,2023 Q3,3.0,5.0,False,False,True,APPROVED,5,1000,Y2,Eligible,Non-Rewards,Low,54,7,,,,,,,,,0,,,,,,,,4,25000.00,7,13364.85134409,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.006202307756,0.4452332796,0.019481742921525887,0.45770479999999997,0.8232,0.0014600000000000001,5505,0.005200000000000001,0.020200000000000003,1695.8466058740883,0.9265929900000001
F,11,Y1-S11,2025 Q2,4.0,5.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Rewards,Low,80,152,,,,,,,,,0,,,,,,,,18,46750.00,152,20533.87961288,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2022 Q4,14.0,7.0,False,False,True,OTHER,6,0,Y3+,Eligible,Non-Rewards,High,29,1,1.0,0.0,0.0,4522.34,648.86,4642.67,6050.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4610.66766667,4603.31,1,6050.00,1,4610.66766667,0.000000,0E-8,0.76738347,6050.00000000,0.00,0.0,648.86,0,4610.66766667,0.14073016,0.01909166667,0.690476,0.028711136715906974,0.690476,0.9059,0.0015400000000000001,5375,0.0045000000000000005,0.07740000000000001,2283.400235620262,0.9455072999999999
F,7,Y1-S7,2022 Q1,11.0,5.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,Low,43,799,,,,,,,,,0,,,,,,,,14,29000.00,799,15433.29160215,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0168457313,0.6500205,0.03540206828243243,0.6500205,0.89604237046521,0.0008399999999990001,740,0.0060948800000000004,0.060500000000000005,237.0844443646806,0.9377883106196371
F,26,Y3,2019 H2,14.0,7.0,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,Low,71,18,,,,,,,,,0,,,,,,,,9,18100.00,18,6629.11450537,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q2,3.0,1.0,False,False,True,APPROVED,4,500,Y2,Eligible,Non-Rewards,High,7,1,1.0,0.0,0.0,797.60,0.00,819.60,4500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,820.89032258,820.65,1,4500.00,1,820.89032258,0.000000,0E-8,0.18213333,4500.00000000,0.00,0.0,0.00,0,820.89032258,0E-8,0.00056278904,0.1471135071,0.07327403726167993,0.1484043,0.6632,0.0016400000000000002,4024,0.0051,0.0165,584.3785666972865,0.66675295
F,26,Y3,2023 Q3,5.0,8.0,False,False,True,OTHER,8,0,Y3+,Eligible,Non-Rewards,Low,71,1,,,,,,,,,0,,,,,,,,1,8000.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q3,12.0,9.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,35,148,,,,,,,,,0,,,,,,,,28,80950.00,148,61889.45583871,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01604166667,0.7633607,0.023145453293785312,0.7633607,0.8871,0.0015400000000000001,2478,0.0058000000000000005,0.0639,1112.0724539966452,0.9475072999999999
F,11,Y1-S11,2023 Q1,14.0,6.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,High,10,65,63.0,1.0,12.0,60909.29,7268.97,65168.38,84100.00,4.0,1,691.52,1100.00,0.0,0.00,9.0,63516.55654816,59168.21,63,84100.00,65,63516.55654816,0.190476,691.52000000,0.77489156,1334.92063492,0.00,9.0,7268.97,1,63516.55654816,0.11444213,0.0207333166,0.76638557,0.04100299938055556,0.7663855700000001,0.934125343676333,0.0009600000000000001,1440,0.00771056,0.0728,1013.4879806444245,0.936881865150847
F,11,Y1-S11,2018 H1,11.0,8.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,High,14,20,20.0,0.0,0.0,31727.06,483.90,34013.49,38000.00,0.0,0,0.00,0.00,0.0,0.00,5.0,34560.20000000,29636.93,20,38000.00,20,34560.20000000,0.000000,0E-8,0.89509184,1900.00000000,0.00,5.0,483.90,0,34560.20000000,0.01400166,0.01746046612,0.84000022,0.04448082710351967,0.84000022,0.929028544800352,0.0009600000000000001,1449,0.00630266,0.0632,1076.572114387786,0.9420771985336881
F,7,Y1-S7,2020 H1,5.0,2.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,58,10,10.0,0.0,0.0,3539.20,414.82,3672.35,12350.00,0.0,0,0.00,0.00,0.0,0.00,0.0,3572.11316129,3507.84,10,12350.00,10,3572.11316129,0.000000,0E-8,0.29735628,1235.00000000,0.00,0.0,414.82,0,3572.11316129,0.11612734,0.009657880933,0.4512395,0.0407440813648834,0.45123949999999996,0.849585222682923,0.0008399999999990001,729,0.0053725,0.031400000000000004,197.393459383556,0.9102563418171141
F,11,Y1-S11,2022 Q1,7.0,1.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,High,5,34,34.0,0.0,0.0,4498.75,1840.83,4560.62,41250.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4374.83422573,3630.29,34,41250.00,34,4374.83422573,0.000000,0E-8,0.11056048,1213.23529412,0.00,0.0,1840.83,0,4374.83422573,0.42077709,0.0002886174983,0.15343269,0.07917227060272108,0.15343269,0.735318501919007,0.0007800000000000001,1470,0.00698688,0.019100000000000002,224.38463863126833,0.6298822868757501
F,26,Y3,2024 Q3,8.0,4.0,False,False,False,OTHER,3,0,Y3+,Eligible,Rewards,Low,28,6,,,,,,,,,0,,,,,,,,6,13500.00,6,5407.92233333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01391666667,0.4742635,0.022663974778536978,0.4742635,0.8695,0.0015400000000000001,2488,0.0064,0.058600000000000006,878.8966972539652,0.90341328
F,11,Y1-S11,2022 Q4,8.0,9.0,False,False,False,OTHER,3,0,Y1,Eligible,Non-Rewards,Low,62,64,,,,,,,,,0,,,,,,,,50,166800.00,64,143005.02122582,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q3,10.0,2.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,68,32,,,,,,,,,0,,,,,,,,4,4400.00,32,1083.93733333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2023 Q4,12.0,3.0,False,False,False,APPROVED,3,100,Y1,Eligible,Non-Rewards,Low,16,1,,,,,,,,,0,,,,,,,,3,9300.00,1,6229.50981567,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.02146781741,0.5088033258,0.05274395060854369,0.50919882,0.9438481595078111,0.0009600000000000001,2575,0.00639389,0.0704,1094.8325994041036,0.911895056424829
F,18,Y2,2024 Q3,3.0,6.0,True,False,False,APPROVED,1,2000,Y2,Eligible,Non-Rewards,Low,23,27,,,,,,,,,0,,,,,,,,27,91400.00,27,49871.43067743,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.007469548248,0.591520545,0.04148721584715994,0.5915205450000001,0.796,0.0018100000000000002,2676,0.005200000000000001,0.027800000000000002,1395.8997674222896,0.9388947
F,11,Y1-S11,2022 Q3,3.0,3.0,True,False,False,APPROVED,1,500,Y1,Eligible,Rewards,Low,24,1,,,,,,,,,0,,,,,,,,3,8150.00,1,4553.84550538,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.008651378627,0.53175152,0.07772527780190931,0.53175152,0.8261960151724731,0.0011400000000000002,1257,0.00507363,0.0287,599.3888829555407,0.922683201804489
F,26,Y3,2024 Q3,6.0,9.0,True,False,False,APPROVED,1,1000,Y3+,Eligible,Non-Rewards,High,3,37,37.0,0.0,0.0,42533.65,7352.12,43868.17,59700.00,1.0,0,0.00,0.00,0.0,0.00,1.0,43233.03161293,39561.43,37,59700.00,37,43233.03161293,0.000000,0E-8,0.73481022,1613.51351351,0.00,1.0,7352.12,0,43233.03161293,0.17005793,0,0.7444153,0.11255183433894231,0.7444153,0.6389,0.0020700000000000002,1664,0.0085,0.0284,1231.0306005829887,0.95864653
F,7,Y1-S7,2022 Q1,8.0,9.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,Low,16,16,,,,,,,,,0,,,,,,,,244,331200.00,16,259255.51914961,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01347088838,0.87327256,0.06214816761627907,0.87327256,0.9145761193166371,0.0009600000000000001,774,0.00569957,0.0504,607.7903793657418,0.944748338626275
F,18,Y2,2024 Q3,6.0,5.0,False,False,False,OTHER,1,0,Y2,Eligible,Rewards,Low,36,71,,,,,,,,,0,,,,,,,,145,122350.00,71,50155.57063443,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01224722726,0.5504658,0.028002384386706946,0.5504658,0.847,0.0014600000000000001,662,0.006200000000000001,0.043300000000000005,254.3505934124142,0.9265929900000001
F,18,Y2,2022 Q2,11.0,9.0,False,False,False,APPROVED,3,1000,Y2,Eligible,Non-Rewards,Low,11,1,,,,,,,,,0,,,,,,,,5,19450.00,1,18288.08120428,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0107222249,0.8519028621,0.04190008654345307,0.86189,0.8956000000000001,0.00197,3452,0.0071,0.06770000000000001,2776.692697149566,0.94881631
F,26,Y3,2018 H1,7.0,9.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,High,36,3,3.0,0.0,0.0,407.69,294.23,447.29,1800.00,0.0,0,0.00,0.00,0.0,0.00,0.0,409.10000000,375.81,3,1800.00,3,409.10000000,0.000000,0E-8,0.24849444,600.00000000,0.00,0.0,294.23,0,409.10000000,0.71921291,0.01290833333,0.7808777,0.026091768750378212,0.7808777,0.858,0.00333,661,0.0064,0.048600000000000004,351.04519245306324,0.9475072999999999
F,7,Y1-S7,2023 Q2,13.0,9.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,Low,36,9,,,,,,,,,0,,,,,,,,7,12400.00,9,12272.40916129,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01972714569,0.86680497,0.032908076708939714,0.86680497,0.907087166245342,0.001019999999999,1443,0.00626828,0.0649,614.1144063144424,0.9472573796835111
F,11,Y1-S11,2024 Q1,8.0,9.0,False,False,False,OTHER,4,0,Y1,Eligible,Non-Rewards,Low,63,56,,,,,,,,,0,,,,,,,,6,22200.00,56,19150.55766667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q1,4.0,1.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,43,552,,,,,,,,,0,,,,,,,,367,607750.00,552,156946.00598382,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.008876979976,0.29470036,0.04281512459066667,0.29470036,0.8393731662892541,0.0008399999999990001,750,0.00522745,0.0296,160.7497284846436,0.8811869824598241
F,18,Y2,2023 Q2,3.0,2.0,False,False,False,APPROVED,1,2000,Y2,Not Eligible,Rewards,Low,46,1,,,,,,,,,0,,,,,,,,1,4900.00,1,4827.42900000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.00543673376,0.3358383,0.017169244106875935,0.3358383,0.8158000000000001,0.0014600000000000001,2676,0.005200000000000001,0.0221,679.5184737606626,0.87920042
F,11,Y1-S11,2024 Q1,4.0,3.0,False,False,False,APPROVED,3,500,Y1,Not Eligible,Rewards,Low,31,1,,,,,,,,,0,,,,,,,,2,6500.00,1,3637.24344086,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.009095267068,0.4688033459,0.05209408627895267,0.47038234,0.8393731662892541,0.001019999999999,2979,0.00522745,0.031,1144.861237332691,0.9240317199769471
F,11,Y1-S11,2023 Q1,2.0,2.0,True,False,False,APPROVED,3,1000,Y1,Eligible,Rewards,High,6,16,16.0,0.0,0.0,15931.66,3317.00,16359.04,58050.00,0.0,0,0.00,0.00,0.0,0.00,0.0,15913.52897843,15278.65,16,58050.00,16,15913.52897843,0.000000,0E-8,0.28180947,3628.12500000,0.00,0.0,3317.00,0,15913.52897843,0.20843900,0.0003982072907,0.2805938642,0.13505036073449275,0.28222998,0.532881309585862,0.0007800000000000001,3450,0.0038886100000000002,0.01,962.6262256169706,0.789224632630227
F,18,Y2,2025 Q1,2.0,2.0,False,False,True,APPROVED,5,2000,Y2,Eligible,Rewards,Low,90,2,,,,,,,,,0,,,,,,,,2,13500.00,2,62.28600000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q3,9.0,8.0,False,False,False,APPROVED,2,500,Y1,Eligible,Rewards,Low,54,10,,,,,,,,,0,,,,,,,,30,92100.00,10,66054.94083873,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01665776035,0.77464052,0.028551684793472715,0.77464052,0.8852122574193391,0.0008399999999990001,1961,0.00588291,0.056100000000000004,665.5748391467721,0.9461976067505481
F,7,Y1-S7,2024 Q1,1.0,1.0,True,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,75,8,,,,,,,,,0,,,,,,,,13,37550.00,8,6645.01859139,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2023 Q1,13.0,8.0,False,False,True,OTHER,5,0,Y3+,Eligible,Non-Rewards,Low,38,25,,,,,,,,,0,,,,,,,,12,67000.00,25,36615.48374193,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01635833333,0.7288305,0.042329830119402986,0.7288304999999999,0.8914000000000001,0.0015400000000000001,4422,0.0053,0.0632,1722.6809662874068,0.9465072999999999
F,26,Y3,2025 Q1,4.0,1.0,False,False,False,OTHER,4,0,Y3+,Eligible,Non-Rewards,Low,49,26,,,,,,,,,0,,,,,,,,16,58000.00,26,4887.34211827,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.008564139363,0.2148382,0.05983246980723235,0.21483819999999998,0.8308000000000001,0.0015400000000000001,3512,0.0056,0.0238,508.0167080721204,0.80293011
